Date,NIFTY,BANKNIFTY,NIFTY_norm,BANKNIFTY_norm
2024-03-28,22326.900390625,47124.6015625,122.69247256709012,109.0768946167602
2024-04-01,22462.0,47578.25,123.43488216390217,110.12693135276565
2024-04-02,22453.30078125,47545.44921875,123.38707755873237,110.0510090692635
2024-04-03,22434.650390625,47624.25,123.28458852084137,110.2334051899124
2024-04-04,22514.650390625,48060.80078125,123.72421057467061,111.24386685924061
2024-04-05,22513.69921875,48493.05078125,123.7189836230052,112.244373731125
2024-04-08,22666.30078125,48581.69921875,124.55757127705269,112.44956371585735
2024-04-09,22642.75,48730.55078125,124.42815324177259,112.7941027816109
2024-04-10,22753.80078125,48986.6015625,125.03840789842842,113.38677037256981
2024-04-12,22519.400390625,48564.55078125,123.75031313411671,112.40987110842917
2024-04-15,22272.5,47773.25,122.3935274238942,110.5782878363225
2024-04-16,22147.900390625,47484.80078125,121.70881822164723,109.91062924627263
2024-04-18,21995.849609375,47069.44921875,120.87325726240392,108.94923631965806
2024-04-19,22147.0,47574.1484375,121.70387032694958,110.1174376767293
2024-04-22,22336.400390625,47924.8984375,122.74467768598234,110.92930068497324
2024-04-23,22368.0,47970.44921875,122.91832625065284,111.03473473855409
2024-04-24,22402.400390625,48189.0,123.10736588039146,111.54060300575208
2024-04-25,22570.349609375,48494.94921875,124.03029313646508,112.24876794689038
2024-04-26,22419.94921875,48201.05078125,123.20380152867408,111.5684963301065
2024-04-29,22643.400390625,49424.05078125,124.431727317552,114.39931160902981
2024-04-30,22604.849609375,49396.75,124.21988014717893,114.3361198930126
2024-05-02,22648.19921875,49231.05078125,124.4580982010056,113.95258442274019
2024-05-03,22475.849609375,48923.55078125,123.51098958537929,113.24082996790052
2024-05-06,22442.69921875,48895.30078125,123.32881905023176,113.17544114400062
2024-05-07,22302.5,48285.3515625,122.55838569408016,111.76362301824034
2024-05-08,22302.5,48021.1015625,122.55838569408016,111.15197711680496
2024-05-09,21957.5,47487.8984375,120.6625155869416,109.91779923207913
2024-05-10,22055.19921875,47421.1015625,121.19939972699643,109.76318793662998
2024-05-13,22104.05078125,47754.1015625,121.46785252998413,110.5339659316271
2024-05-14,22217.849609375,47859.44921875,122.09320846178005,110.77780874022174
2024-05-15,22200.55078125,47687.44921875,121.99814663241564,110.37968917523825
2024-05-16,22403.849609375,47977.05078125,123.115329736933,111.05001503617453
2024-05-17,22466.099609375,48115.6484375,123.45741064756888,111.37081991183719
2024-05-21,22529.05078125,48048.19921875,123.80334469095192,111.21469866981846
2024-05-22,22597.80078125,47781.94921875,124.18114489346141,110.59842347111581
2024-05-23,22967.650390625,48768.6015625,126.21357045447861,112.88217697043959
2024-05-24,22957.099609375,48971.6484375,126.15559100294578,113.35215914222015
2024-05-27,22932.44921875,49281.80078125,126.02013031101758,114.07005284089666
2024-05-28,22888.150390625,49142.1484375,125.77669603848582,113.7468067342532
2024-05-29,22704.69921875,48501.3515625,124.76858127652248,112.26358712310332
2024-05-30,22488.650390625,48682.3515625,123.5813334071761,112.68253852578944
2024-05-31,22530.69921875,48983.94921875,123.81240330944392,113.38063112873297
2024-06-03,23263.900390625,50979.94921875,127.84154587256498,118.00066980144837
2024-06-04,21884.5,46928.6015625,120.26136046282244,108.62322348456969
2024-06-05,22620.349609375,49054.6015625,124.30505692010836,113.54416647965633
2024-06-06,22821.400390625,49291.8984375,125.40988638732205,114.09342536713854
2024-06-07,23290.150390625,49803.19921875,127.98579685897771,115.27690702183023
2024-06-10,23259.19921875,49780.8984375,127.81571163712636,115.22528854898113
2024-06-11,23264.849609375,49705.75,127.84676209127008,115.05134632080272
2024-06-12,23322.94921875,49895.1015625,128.1660354612715,115.48962865621807
2024-06-13,23398.900390625,49846.69921875,128.5834080884018,115.37759423739288
2024-06-14,23465.599609375,50002.0,128.9499386825978,115.73706097851408
2024-06-18,23557.900390625,50440.8984375,129.4571569203874,116.75295664717358
2024-06-19,23516.0,51398.05078125,129.22690272310228,118.96842801180543
2024-06-20,23567.0,51783.25,129.50716178241842,119.86002885715851
2024-06-21,23501.099609375,51661.44921875,129.1450209689845,119.57810284526376
2024-06-24,23537.849609375,51703.94921875,129.34697234996233,119.67647541219281
2024-06-25,23721.30078125,52606.0,130.35508711192568,121.76440602047343
2024-06-26,23868.80078125,52870.5,131.16564027367332,122.37663058406723
2024-06-27,24044.5,52811.30078125,132.13115591621164,122.23960519327588
2024-06-28,24010.599609375,52342.25,131.94486392430943,121.15391744335484
2024-07-01,24141.94921875,52574.75,132.66666623734827,121.69207325067264
2024-07-02,24123.849609375,52168.1015625,132.56720389426144,120.75082500044756
2024-07-03,24286.5,53089.25,133.46101262904506,122.8829599726727
2024-07-04,24302.150390625,53103.69921875,133.54701583991746,122.91640483710931
2024-07-05,24323.849609375,52660.3515625,133.66625902883453,121.89021079034943
2024-07-08,24320.55078125,52425.80078125,133.64813105889024,121.34730814501347
2024-07-09,24433.19921875,52568.80078125,134.2671652770703,121.67830289962183
2024-07-10,24324.44921875,52189.30078125,133.6695540476462,120.79989374316116
2024-07-11,24315.94921875,52270.6484375,133.62284420442683,120.98818498454882
2024-07-12,24502.150390625,52278.8984375,134.64607097449056,121.00728083577623
2024-07-15,24586.69921875,52455.8984375,135.11069009285512,121.41697364392783
2024-07-16,24613.0,52396.80078125,135.2552201362356,121.28018333463835
2024-07-18,24800.849609375,52620.69921875,136.28750552479133,121.79842954706848
2024-07-19,24530.900390625,52265.6015625,134.8040601500854,120.976503242226
2024-07-22,24509.25,52280.3984375,134.68508528517583,121.01075280872666
2024-07-23,24479.05078125,51778.30078125,134.51913225303943,119.84857315474132
2024-07-24,24413.5,51317.0,134.15891263949896,118.78082393173088
2024-07-25,24406.099609375,50888.75,134.1182454529277,117.789575654381
2024-07-26,24834.849609375,51295.94921875,136.47434489766874,118.73209876967383
2024-07-29,24836.099609375,51406.25,136.4812139922598,118.98740632228191
2024-07-30,24857.30078125,51499.30078125,136.59772027630075,119.20278618595997
2024-07-31,24951.150390625,51553.3984375,137.1134497516071,119.32800325208133
2024-08-01,25010.900390625,51564.0,137.44179247306081,119.35254214423625
2024-08-02,24717.69921875,51350.1484375,135.8305712060005,118.85755091729706
2024-08-05,24055.599609375,50092.1015625,132.1921513295884,115.9456144370422
2024-08-06,23992.55078125,49748.30078125,131.8456806381904,115.14983642848269
2024-08-07,24297.5,50119.0,133.52146066144658,116.0078748686482
2024-08-08,24117.0,50156.69921875,132.52956340249438,116.09513531381663
2024-08-09,24367.5,50484.5,133.90612995854715,116.85387894423813
2024-08-12,24347.0,50577.94921875,133.79347680725343,117.07018105073112
2024-08-13,24139.0,49831.8515625,132.65045946729742,115.34322713014129
2024-08-14,24143.75,49727.30078125,132.67656202674354,115.10122880717657
2024-08-16,24541.150390625,50516.8984375,134.8603867257323,116.92886994332908
2024-08-19,24572.650390625,50368.3515625,135.03348790942755,116.58503612208109
2024-08-20,24698.849609375,50803.1484375,135.72698740615905,117.59143811470423
2024-08-21,24770.19921875,50685.55078125,136.11907317882591,117.31924086034766
2024-08-22,24811.5,50985.69921875,136.34603235729938,118.0139790310917
2024-08-23,24823.150390625,50933.44921875,136.41005446548033,117.8930386399848
2024-08-26,25010.599609375,51148.1015625,137.44013959717483,118.38988339415013
2024-08-27,25017.75,51278.75,137.47943296482788,118.69228862149473
2024-08-28,25052.349609375,51143.8515625,137.66956735651695,118.38004613745721
2024-08-29,25151.94921875,51152.75,138.2168946669423,118.40064289365799
2024-08-30,25235.900390625,51351.0,138.6782294994555,118.85952198527414
2024-09-02,25278.69921875,51439.55078125,138.91342085847796,119.06448593010086
2024-09-03,25279.849609375,51689.1015625,138.91974257209384,119.64210830494122
2024-09-04,25198.69921875,51400.25,138.47379880464874,118.97351843048017
2024-09-05,25145.099609375,51473.05078125,138.17925417517523,119.1420266593273
2024-09-06,24852.150390625,50576.8515625,136.56941745999342,117.06764036219188
2024-09-09,24936.400390625,51117.80078125,137.03239443543234,118.31974773223205
2024-09-10,25041.099609375,51272.30078125,137.60774550519724,118.67736094612708
2024-09-11,24918.44921875,51010.0,136.93374779732824,118.07022680120802
2024-09-12,25388.900390625,51772.3984375,139.51900667740392,119.83491130284519
2024-09-13,25356.5,51938.05078125,139.340957599011,120.21833827396289
2024-09-16,25383.75,52153.1484375,139.49070386109662,120.7162137700979
2024-09-17,25418.55078125,52188.6484375,139.68194374769644,120.79838379659158
2024-09-18,25377.55078125,52750.3984375,139.45663744510895,122.09863766653038
2024-09-19,25415.80078125,53037.6015625,139.66683173959606,122.76341198738446
2024-09-20,25790.94921875,53793.19921875,141.72837582190328,124.51235506999372
2024-09-23,25939.05078125,54105.80078125,142.54223473542288,125.23591784950337
2024-09-24,25940.400390625,53968.6015625,142.54965121098917,124.91834986528927
2024-09-25,26004.150390625,54101.6484375,142.89997503513433,125.22630663271607
2024-09-26,26216.05078125,54375.3515625,144.06442609680659,125.85983319701619
2024-09-27,26178.94921875,53834.30078125,143.86054278297505,124.6074907454742
2024-09-30,25810.849609375,52978.1015625,141.83773395438536,122.62569039368375
2024-10-01,25796.900390625,52922.6015625,141.761079151933,122.49722739451758
2024-10-03,25250.099609375,51845.19921875,138.7562581208261,120.00341953169233
2024-10-04,25014.599609375,51462.05078125,137.4621206998663,119.11656552435743
2024-10-07,24795.75,50478.8984375,136.25948176545174,116.84091329525133
2024-10-08,25013.150390625,51021.0,137.45415684332477,118.09568793617791
2024-10-09,24981.94921875,51007.0,137.28269780255516,118.06328285530716
2024-10-10,24998.44921875,51530.8984375,137.37336985115743,119.27592365782478
2024-10-11,24964.25,51172.30078125,137.18543571632958,118.44589608276462
2024-10-14,25127.94921875,51816.8984375,138.0850080507935,119.9379131670415
2024-10-15,25057.349609375,51906.0,137.69704373488128,120.14415197693597
2024-10-16,24971.30078125,51801.05078125,137.2241817030074,119.90123141115627
2024-10-17,24749.849609375,51288.80078125,136.00724646547516,118.7155526485819
2024-10-18,24854.05078125,52094.19921875,136.57986063036392,120.57976704146493
2024-10-21,24781.099609375,51962.69921875,136.1789738302522,120.27539074614326
2024-10-22,24472.099609375,51257.1484375,134.48093364733683,118.64228859436994
2024-10-23,24435.5,51239.0,134.279808704302,118.60028133830814
2024-10-24,24399.400390625,51531.1484375,134.08143139910362,119.27650231998317
2024-10-25,24180.80078125,50787.44921875,132.8801662836073,117.55509993947555
2024-10-28,24339.150390625,51259.30078125,133.7503410398135,118.64727051388996
2024-10-29,24466.849609375,52320.69921875,134.4520834500543,121.10403495698098
2024-10-30,24340.849609375,51807.5,133.75967871527322,119.9161590865239
2024-10-31,24205.349609375,51475.3515625,133.01506886159999,119.1473521595039
2024-11-01,24304.349609375,51673.8984375,133.55910115321365,119.60691841243315
2024-11-04,23995.349609375,51215.25,131.86106097029827,118.54530843325955
2024-11-05,24213.30078125,52207.25,133.05876274297543,120.84143987781547
2024-11-06,24484.05078125,52317.3984375,134.54660863140373,121.09639480817079
2024-11-07,24199.349609375,51916.5,132.9820972075628,120.16845578758904
2024-11-08,24148.19921875,51561.19921875,132.70101171030367,119.34605931974285
2024-11-11,24141.30078125,51876.75,132.66310289452915,120.07644850440245
2024-11-12,23883.44921875,51157.80078125,131.24613747591255,118.41233367757704
2024-11-13,23559.05078125,50088.3515625,129.46347863400328,115.93693450466608
2024-11-14,23532.69921875,50179.55078125,129.31866953365503,116.14802865173344
2024-11-18,23453.80078125,50363.80078125,128.88510086943418,116.57450266247884
2024-11-19,23518.5,50626.5,129.24064091228445,117.18255905021286
2024-11-21,23349.900390625,50372.8984375,128.3141395804314,116.59556054008708
2024-11-22,23907.25,51135.3984375,131.37692933011087,118.36048012322611
2024-11-25,24221.900390625,52207.5,133.10601996717003,120.84201853997389
2024-11-26,24194.5,52191.5,132.95544726714147,120.80498416183589
2024-11-27,24274.900390625,52301.80078125,133.39726957783188,121.06029171444396
2024-11-28,23914.150390625,51906.8515625,131.4148488788457,120.14612304491304
2024-11-29,24131.099609375,52055.6015625,132.60704464288972,120.49042702916475
2024-12-02,24276.05078125,52109.0,133.40359129144775,120.61402564956182
2024-12-03,24457.150390625,52695.75,134.3987835692116,121.97214573534127
2024-12-04,24467.44921875,53266.8984375,134.45537846886592,123.29415368579765
2024-12-05,24708.400390625,53603.55078125,135.77947158201903,124.07338557326524
2024-12-06,24677.80078125,53509.5,135.6113182930214,123.85569106095356
2024-12-09,24619.0,53407.75,135.2881917902728,123.62017556248222
2024-12-10,24610.05078125,53577.69921875,135.2390133661848,124.01354828944753
2024-12-11,24641.80078125,53391.3515625,135.41348836879826,123.58221894152925
2024-12-12,24548.69921875,53216.44921875,134.90186961728625,123.17738147055053
2024-12-13,24768.30078125,53583.80078125,136.10864074141574,124.02767126275114
2024-12-16,24668.25,53581.3515625,135.55883411716144,124.02200218191801
2024-12-17,24336.0,52834.80078125,133.7330287748519,122.29399943616606
2024-12-18,24198.849609375,52139.55078125,132.97934956972634,120.68473997363833
2024-12-19,23951.69921875,51575.69921875,131.62119004058562,119.37962172493042
2024-12-20,23587.5,50759.19921875,129.61981493371218,117.48971111557564
2024-12-23,23753.44921875,51317.6015625,130.53175163844006,118.78221633754956
2024-12-24,23727.650390625,51233.0,130.3899799658563,118.58639344650639
2024-12-26,23750.19921875,51170.69921875,130.51389199250326,118.44218902831231
2024-12-27,23813.400390625,51311.30078125,130.8611998548045,118.76763224283846
2024-12-30,23644.900390625,50952.75,129.9352459039267,117.937713166933
2024-12-31,23644.80078125,50860.19921875,129.93469852295146,117.72349062757176
2025-01-02,24188.650390625,51605.55078125,132.92330205104724,119.44871760328259
2025-01-03,24004.75,50988.80078125,131.91271870821524,118.02115805849442
2025-01-06,23616.05078125,49922.0,129.7767093473566,115.5518890878241
2025-01-07,23707.900390625,50202.1484375,130.28144827131723,116.20033428589562
2025-01-08,23688.94921875,49835.05078125,130.17730635754023,115.35063219744966
2025-01-09,23526.5,49503.5,129.2846031176674,114.58320863465205
2025-01-10,23431.5,48734.1484375,128.76255192874518,112.80243009173422
2025-01-13,23085.94921875,48041.25,126.86365512680243,111.198613670134
2025-01-14,23176.05078125,48729.1484375,127.35878805129582,112.79085684856611
2025-01-15,23213.19921875,48751.69921875,127.56292895617453,112.8430539835736
2025-01-16,23311.80078125,49278.69921875,128.1047717238873,114.06287381349394
2025-01-17,23203.19921875,48540.6015625,127.50797619944588,112.3544370819731
2025-01-20,23344.75,49350.80078125,128.28583676412407,114.22976359661678
2025-01-21,23024.650390625,48570.8984375,126.52680116783195,112.42456370229496
2025-01-22,23155.349609375,48724.3984375,127.24502940509133,112.77986226755638
2025-01-23,23205.349609375,48589.0,127.51979318873461,112.46646245920206
2025-01-24,23092.19921875,48367.80078125,126.89800059975782,111.95446398976347
2025-01-27,22829.150390625,48064.6484375,125.45247477378676,111.25277283152232
2025-01-28,22957.25,48866.8515625,126.15641744088877,113.10959119869324
2025-01-29,23163.099609375,49165.94921875,127.28761779155604,113.80189718005272
2025-01-30,23249.5,49311.94921875,127.76241175628367,114.13983588056196
2025-01-31,23508.400390625,49587.19921875,129.18514077458056,114.77694291696723
2025-02-03,23361.05078125,49210.55078125,128.37541405077593,113.90513412575088
2025-02-04,23739.25,50157.94921875,130.45372301706948,116.09802862460865
2025-02-05,23696.30078125,50343.05078125,130.21770522010402,116.5264737033311
2025-02-06,23603.349609375,50382.1015625,129.70691290653502,116.61686254079342
2025-02-07,23559.94921875,50158.8515625,129.4684157957406,116.10011723333666
2025-02-10,23381.599609375,49981.0,128.48833552607712,115.68845335720796
2025-02-11,23071.80078125,49403.3984375,126.78590556239962,114.35150868978772
2025-02-12,23045.25,49479.44921875,126.6400017001009,114.52753952669414
2025-02-13,23031.400390625,49359.8515625,126.56389427862378,114.25071297507033
2025-02-14,22929.25,49099.44921875,126.00254972204851,113.64797304591664
2025-02-17,22959.5,49258.8984375,126.1687818111527,114.0170419622289
2025-02-18,22945.30078125,49087.30078125,126.09075318978213,113.61985368165661
2025-02-19,22932.900390625,49570.1015625,126.02260962484655,114.73736785028998
2025-02-20,22913.150390625,49334.55078125,125.91407793030744,114.19215055632037
2025-02-21,22795.900390625,48981.19921875,125.26975685766399,113.3742658449905
2025-02-24,22553.349609375,48651.94921875,123.93687345002637,112.61216778236951
2025-02-25,22547.55078125,48608.3515625,123.90500729089993,112.51125452690118
2025-02-27,22545.05078125,48743.80078125,123.89126910171777,112.82477187600644
2025-02-28,22124.69921875,48344.69921875,121.58132138626057,111.90099198968824
2025-03-03,22119.30078125,48114.30078125,121.55165548399533,111.36770056113954
2025-03-04,22082.650390625,48245.19921875,121.35025148399276,111.67068445064257
2025-03-05,22337.30078125,48489.94921875,122.74962558067999,112.23719470372227
2025-03-06,22544.69921875,48627.69921875,123.88933716886403,112.5560375530041
2025-03-07,22552.5,48497.5,123.9322046122965,112.25467210922537
2025-03-10,22460.30078125,48216.80078125,123.42554448844243,111.6049520460861
2025-03-11,22497.900390625,47853.94921875,123.63216470715011,110.76507817273679
2025-03-12,22470.5,48056.6484375,123.48159200712155,111.23425564245333
2025-03-13,22397.19921875,48060.3984375,123.07878400711638,111.24293557482943
2025-03-17,22508.75,48354.1484375,123.69178630160864,111.92286361095675
2025-03-18,22834.30078125,49314.5,125.48077759009408,114.14574004289695
2025-03-19,22907.599609375,49702.6015625,125.88357485713892,115.04405879424529
2025-03-20,23190.650390625,50062.8515625,127.4390169295276,115.87791096450866
2025-03-21,23350.400390625,50593.55078125,128.31688721826785,117.10629318605416
2025-03-24,23658.349609375,51704.94921875,130.00915306854262,119.67879006082644
2025-03-25,23668.650390625,51607.94921875,130.06575870115725,119.45426914336481
2025-03-26,23486.849609375,51209.0,129.06671329064622,118.53084187929939
2025-03-27,23591.94921875,51575.8515625,129.64426461727228,119.3799743471832
2025-03-28,23519.349609375,51564.8515625,129.24530975001434,119.3545132122133
2025-04-01,23165.69921875,50827.5,127.30190336171343,117.64780342557148
2025-04-02,23332.349609375,51348.05078125,128.2176931991885,118.85269558012419
2025-04-03,23250.099609375,51597.3515625,127.76570677509534,119.42973929280613
2025-04-04,22904.44921875,51502.69921875,125.86626259217735,119.21065237467579
2025-04-07,22161.599609375,49860.1015625,121.78409920518136,115.4086159540412
2025-04-08,22535.849609375,50511.0,123.84070612575123,116.91521713302919
2025-04-09,22399.150390625,50240.1484375,123.08950623445465,116.2882909339734
2025-04-11,22828.55078125,51002.3515625,125.44917975497509,118.0525233557993
2025-04-15,23328.55078125,52379.5,128.1968175914078,121.24013810495737
2025-04-16,23437.19921875,53117.75,128.79387070689637,122.94892745873098
2025-04-17,23851.650390625,54290.19921875,131.07139414929162,125.6627354409053
2025-04-21,24125.55078125,55304.5,132.5765523026815,128.01048535831032
2025-04-22,24167.25,55647.19921875,132.80570100505585,128.80371363673436
2025-04-23,24328.94921875,55370.05078125,133.6942827881741,128.1622123845637
2025-04-24,24246.69921875,55201.3984375,133.24229636408091,127.7718414675451
2025-04-25,24039.349609375,54664.05078125,132.10285309990434,126.52807044922447
2025-04-28,24328.5,55432.80078125,133.6918142073054,128.30745658632367
2025-04-29,24335.94921875,55391.25,133.73274971788413,128.2112811272773
2025-04-30,24334.19921875,55087.1484375,133.72313298545663,127.50739286115345
2025-05-02,24346.69921875,55115.3515625,133.79182393136745,127.57267318589865
2025-05-05,24461.150390625,54919.5,134.42076467190307,127.1193456343647
2025-05-06,24379.599609375,54271.3984375,133.97262064759676,125.61921823827392
2025-05-07,24414.400390625,54610.8984375,134.1638605341966,126.40504144938957
2025-05-08,24273.80078125,54365.6484375,133.3912269211838,125.83737387199305
2025-05-09,24008.0,53595.25,131.93057835415206,124.05417218128689
2025-05-12,24924.69921875,55382.8515625,136.96809327028362,128.19184169539332
2025-05-13,24578.349609375,54940.8515625,135.06480668757877,127.16876699933111
2025-05-14,24666.900390625,54801.30078125,135.5514176415951,126.8457559741895
2025-05-15,25062.099609375,55355.6015625,137.7231462943274,128.12876752012704
2025-05-16,25019.80078125,55354.8984375,137.4907025731414,128.12714003280652
2025-05-19,24945.44921875,55420.69921875,137.08212024049558,128.2794457212183
2025-05-20,24683.900390625,54877.3515625,135.64483732803382,127.02178681109592
2025-05-21,24813.44921875,55075.1015625,136.35674385167735,127.47950857839525
2025-05-22,24609.69921875,54941.30078125,135.23708143333104,127.169806782897
2025-05-23,24853.150390625,55398.25,136.5749127356663,128.22748366771265
2025-05-26,25001.150390625,55572.0,137.38821353525037,128.629653867805
2025-05-27,24826.19921875,55352.80078125,136.4268086165064,128.12228469563365
2025-05-28,24752.44921875,55417.0,136.02153203563256,128.27088332959312
2025-05-29,24833.599609375,55546.05078125,136.46747580307766,128.56959054408168
2025-05-30,24750.69921875,55749.69921875,136.01191530320506,129.0409651216809
2025-06-02,24716.599609375,55903.3984375,135.8245285493524,129.3967248083498
2025-06-03,24542.5,55599.94921875,134.8678032012986,128.69434648879556
2025-06-04,24620.19921875,55676.8515625,135.29478182789612,128.87234839367906
2025-06-05,24750.900390625,55760.8515625,136.0130207981158,129.06677887890353
2025-06-06,25003.05078125,56578.3984375,137.39865670562088,130.95911263604665
2025-06-09,25103.19921875,56839.6015625,137.94899997789008,131.56370609242646
2025-06-10,25104.25,56629.1015625,137.95477431053072,131.07647255504838
2025-06-11,25141.400390625,56459.75,138.15892594836973,130.68448319230552
2025-06-12,24888.19921875,56082.55078125,136.76751570822404,129.81139953602144
2025-06-13,24718.599609375,55527.3515625,135.83551910069812,128.52630842295213
2025-06-16,24946.5,55944.8984375,137.08789457313623,129.49278272664523
2025-06-17,24853.400390625,55714.1484375,136.57628655458453,128.9586775544363
2025-06-18,24812.05078125,55828.75,136.3490590521036,129.2239399044882
2025-06-19,24793.25,55577.44921875,136.2457435762696,128.642266894539
2025-06-20,25112.400390625,56252.8515625,137.99956295385664,130.20558600664702
